SITE_NUM,Unit,LimitL,LimitU,,No_21,No_22,No_23,No_24,No_25,No_26,No_27,No_28,No_29,No_30,No_31,No_32,No_33,No_34,No_35,No_36,No_37,No_38,No_39,No_21,No_22,No_23,No_24,No_25,No_26,No_27,No_28,No_29,No_30,No_31,No_32,No_33,No_34,No_35,No_36,No_37,No_38,No_39,
PART_ID,,,,,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,
PASSFG,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,
SOFT_BIN,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,
T_TIME,ms,,,,25880,25840,25838,25907,25883,25813,25830,25872,25855,25837,25889,25898,25864,25838,25812,25836,25864,25898,25839,25528,25528,25528,25528,25528,25528,25528,25528,25529,25528,25529,25528,25528,25527,25528,25530,25528,25528,25529,
Post_IQ_EXTBIAS,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10981.347812,11022.130366,11265.597948,11228.125000,10973.001605,11083.381364,10920.441640,11387.850467,11386.599935,11486.192333,11187.540349,11263.085311,10947.400513,15667.938209,10903.398525,11620.335700,11336.222510,15542.117117,10794.814341,
Post_IQ,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-93.610852,-93.503583,-93.559775,-93.763722,-93.536715,-93.603843,-93.597460,-93.700817,-93.628737,-93.648159,-93.505132,-93.712567,-93.689478,-93.715961,-93.668992,-93.689871,-93.586370,-93.691543,-93.430102,
Post_IQ_DEM,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-98.861559,-98.887448,-98.908814,-98.901483,-98.863505,-98.882060,-98.881600,-98.926747,-98.920975,-98.921333,-98.894397,-98.902563,-98.894440,-98.874258,-98.848937,-98.943935,-98.891825,-98.946194,-98.853979,
Post_Leakage_VCC_H,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-99.973802,-99.939068,-99.936026,-99.935535,-99.971742,-99.934947,-99.925724,-99.955944,-99.960752,-99.953491,-99.990581,-99.980572,-99.980474,-99.979493,-99.930728,-99.931414,-99.933769,-99.956337,-99.967522,
Post_LEAK_IN_H,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.866047,-0.250413,-1.694299,-2.143133,-1.741230,-1.643968,-0.311358,-1.217617,-2.044730,-1.147656,-1.493928,-2.760025,1.067849,-2.075615,-2.600388,-0.964597,-2.840315,-2.534841,-2.681639,
Post_LEAK_SW_H,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3926.595745,96345.833333,4554.081633,19020.512821,16401.428571,3634.410339,3853.613445,3065.416667,3397.331240,4051.679104,5189.485981,31845.070423,3202.627737,3857.142857,4464.327485,12894.252874,3989.483066,9914.159292,5454.479419,
Post_LEAK_BST_to_SW_H,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-98.208575,-98.792626,-98.771150,-98.684418,-98.228336,-98.727016,-98.657666,-98.112864,-98.403990,-98.151358,-98.006722,-98.005020,-98.633592,-98.245163,-98.202153,-98.518636,-98.102620,-98.242938,-97.941438,
Post_LEAK_EXTBIAS_H,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-96.947681,-97.966913,-97.920563,-97.710308,-96.970102,-97.801368,-97.724207,-96.745376,-97.212288,-96.765598,-96.555450,-96.624039,-97.609077,-96.986543,-96.975691,-97.446731,-96.745456,-96.961426,-96.495452,
Post_LEAK_SENSEP_H,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-81.201550,-84.479718,-78.345499,-85.059423,-87.961477,-84.689922,-84.345794,-83.146067,-81.367925,-87.716263,-83.983573,-87.091988,-80.614657,-81.149425,-84.405941,-88.014311,-85.714286,-89.457831,-90.150250,
Post_LEAK_SENSEN_H,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,324.031008,308.112875,456.934307,291.171477,252.808989,344.961240,437.383178,393.483146,428.537736,284.948097,355.236140,228.931751,432.624113,421.149425,462.623762,308.407871,408.616780,235.692771,274.624374,
Post_LEAK_FB_H,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.042017,-18.656716,-17.948718,-14.655172,-10.344828,-28.695652,-34.146341,-13.761468,-23.214286,-32.203390,-27.642276,-9.243697,-16.521739,-20.000000,-33.035714,-16.964286,-24.545455,-23.770492,-18.181818,
Post_LEAK_EN_H,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-95.730634,-94.705614,-95.212766,-95.685740,-95.892287,-96.027634,-96.135266,-96.132116,-96.485212,-95.951417,-96.415929,-96.339286,-95.592048,-96.301075,-96.315789,-96.087352,-96.280992,-96.034640,-95.549622,
Post_LEAK_FREQ_H,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59218.620690,50401.898734,54791.772152,46783.636364,52950.943396,50986.875000,60959.863946,57513.245033,58004.166667,54020.496894,49316.666667,57016.778523,51267.701863,53836.809816,57879.865772,59484.027778,52302.500000,54751.973684,53053.846154,
Post_LEAK_CCM_H,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-29278.861789,-27114.285714,-27208.695652,-25624.822695,-26478.571429,-27344.444444,-28550.381679,-28873.722628,-27709.022556,-28570.588235,-28078.102190,-27137.037037,-30115.267176,-29115.625000,-25581.481481,-26013.043478,-26588.888889,-27833.333333,-30822.689076,
Post_LEAK_ILIM_H,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-99.984568,-100.001258,-99.987220,-99.997375,-99.989286,-99.980727,-99.966830,-99.973378,-99.982966,-99.970984,-99.983022,-99.991863,-99.987571,-99.982770,-99.970291,-99.972842,-99.966639,-99.973195,-99.987946,
Post_LEAK_SS_H,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-273.383209,-250.252101,-256.822455,-264.357836,-251.110209,-256.711773,-244.901017,-242.419355,-263.079838,-251.774735,-250.809685,-266.273764,-244.152672,-259.769807,-266.742029,-269.406380,-273.431427,-263.839808,-262.150124,
Post_LEAK_PG_H,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
Post_LEAK_COMP_H,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
Post_LEAK_SYNCO_H,%,-10,10,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
Post_LEAK_BG_H,%,-10,10,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
Post_LEAK_TG_H,%,-10,10,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
Post_P2P_LEAK_IN,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-90.789474,-95.910781,-93.840580,-108.970100,-93.771626,-107.352941,-107.407407,-103.010033,-90.601504,-96.785714,-88.602941,-104.026846,-107.089552,-104.421769,-86.311787,-104.713805,-88.811189,-86.813187,-96.000000,
Post_P2P_LEAK_SW,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-40.740741,-72.222222,-93.333333,-63.888889,-67.391304,-48.387097,-89.473684,-83.720930,-68.888889,-56.000000,-70.588235,-53.571429,-50.000000,-80.000000,-79.166667,-71.698113,-73.684211,-79.310345,-54.166667,
Post_P2P_LEAK_SENSEN,%,-10,10,,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,NULL,0.000000,-0.000000,-0.000000,NULL,-0.000000,-0.000000,-200.000000,-147.058824,-89.473684,15.789474,-146.153846,-325.000000,-78.260870,-103.225806,-420.000000,-200.000000,-63.157895,-137.500000,NULL,-83.333333,-96.428571,-68.181818,NULL,-121.739130,-62.962963,
Post_P2P_LEAK_BST,%,-10,10,,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,NULL,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,150.000000,-866.666667,-33.333333,-250.000000,66.666667,-31.250000,-525.000000,375.000000,-71.428571,1500.000000,-133.333333,NULL,-62.500000,1600.000000,200.000000,283.333333,-1250.000000,950.000000,33.333333,
Post_P2P_LEAK_TG,%,-10,10,,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
Post_P2P_LEAK_SENSEP,%,-10,10,,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,5.882353,-231.818182,-94.117647,125.000000,-209.523810,-155.555556,-212.500000,-21.052632,160.000000,40.000000,-278.571429,-110.000000,-0.000000,-84.615385,-114.285714,-81.481481,-105.882353,-292.857143,-78.125000,
Post_P2P_LEAK_SGND,%,-10,10,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
Post_P2P_LEAK_EN,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,NULL,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-100.000000,-125.454545,-169.230769,-138.461538,-500.000000,-277.777778,-160.869565,-92.307692,-25.000000,-116.666667,-112.820513,NULL,66.666667,-126.829268,-153.846154,-53.333333,-126.470588,-215.384615,-123.529412,
Post_P2P_LEAK_BG,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-57.965272,-58.208609,-58.422274,-58.392380,-58.445946,-58.560130,-59.197439,-58.294338,-57.485661,-58.311871,-58.151792,-57.608823,-58.621880,-59.111061,-58.410565,-57.908253,-58.267072,-57.978104,-58.230191,
Post_P2P_LEAK_SYNCO,%,-10,10,,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,NULL,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-26.923077,-84.848485,-1800.000000,-966.666667,-52.631579,500.000000,90.909091,NULL,650.000000,-50.000000,-67.857143,1000.000000,-133.333333,-43.750000,-1450.000000,-315.384615,-23.809524,-381.818182,87.500000,
Post_P2P_LEAK_ILIM,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-99.362881,-99.277376,-99.944321,-99.636058,-99.219186,-99.192426,-99.213483,-99.440090,-99.371069,-99.127989,-99.273134,-99.340840,-99.555309,-99.028857,-99.441185,-99.255172,-98.959505,-99.500832,-99.888951,
Post_P2P_LEAK_PG,%,-10,10,,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3900.000000,700.000000,181.250000,38.461538,850.000000,153.333333,125.000000,312.500000,NULL,150.000000,220.000000,825.000000,150.000000,280.000000,133.333333,223.076923,1266.666667,147.058824,69.230769,
Post_P2P_LEAK_FREQ,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-34.782609,-43.333333,-26.666667,31.250000,-62.068966,-50.000000,-30.434783,1700.000000,45.454545,-84.848485,-38.461538,-65.625000,-20.000000,-78.378378,-35.000000,-6.250000,0.000000,-25.000000,12.500000,
Post_P2P_LEAK_CCM,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-57.894737,-35.294118,-32.352941,-57.500000,-63.461538,-50.000000,-33.333333,-34.090909,-27.906977,-32.258065,-26.086957,-16.666667,-20.689655,-51.063830,-38.095238,-34.146341,-28.571429,-39.393939,-22.222222,
Post_P2P_LEAK_FB,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,NULL,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,NULL,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2900.000000,122.222222,100.000000,185.714286,500.000000,NULL,42.857143,-500.000000,650.000000,3900.000000,2900.000000,700.000000,NULL,650.000000,57.894737,400.000000,114.285714,150.000000,233.333333,
Post_P2P_LEAK_COMP,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10719.047619,-21309.090909,-10736.363636,-9512.000000,-13368.421053,-26577.777778,-10718.181818,-9692.000000,-16086.666667,-35085.714286,-9017.241379,-14194.117647,-13522.222222,-14241.176471,-19123.076923,-16933.333333,-11518.181818,-15687.500000,-14066.666667,
Post_P2P_LEAK_SS,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-156.666667,-133.333333,-153.333333,-175.000000,-220.000000,-145.000000,-145.000000,-120.000000,-153.333333,-150.000000,-133.333333,-117.500000,-140.000000,-105.000000,-140.000000,-125.000000,-185.000000,-116.666667,-195.000000,
Post_P2P_LEAK_VCC,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,123.438767,116.332941,117.958861,122.898904,108.191126,123.625255,117.048145,123.170732,121.772562,117.201744,110.931486,112.732919,120.345798,106.493016,114.341693,118.363273,123.862239,126.368159,121.142163,
Post_P2P_LEAK_EXTBIAS,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,26185.714286,19005.263158,20566.666667,16763.636364,25971.428571,13938.461538,16127.272727,19057.894737,15400.000000,41011.111111,21605.882353,15986.956522,14220.000000,13823.076923,40455.555556,13640.740741,17471.428571,19268.421053,20511.111111,
Post_Continuity_IN,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,3.090909,2.909091,2.909091,2.732240,2.727273,2.727273,2.540835,2.545455,2.545455,2.363636,2.732240,2.363636,2.363636,2.181818,2.367942,2.181818,2.367942,2.181818,2.181818,
Post_Continuity_SW,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,31.232877,32.044199,30.270270,30.706522,31.318681,31.318681,33.521127,31.404959,29.649596,30.706522,30.434783,30.000000,33.521127,30.939227,31.043956,29.729730,30.434783,30.517711,30.081301,
Post_Continuity_SENSEN,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-18.584071,-19.646018,-17.522124,-17.553191,-18.761062,-18.938053,-22.084806,-19.646018,-17.876106,-18.053097,-18.551237,-18.053097,-21.946903,-20.884956,-19.292035,-18.053097,-18.407080,-18.938053,-18.407080,
Post_Continuity_BST,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,13.598326,13.836478,12.655602,12.681913,13.389121,13.152401,14.135021,13.179916,12.240664,12.240664,12.266112,12.474012,13.894737,13.235294,12.526096,12.266112,12.058212,12.291667,12.058212,
Post_Continuity_TG,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
Post_Continuity_SENSEP,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,8.287293,8.302583,8.502773,8.518519,8.118081,7.918969,8.118081,8.133087,7.933579,8.133087,8.118081,7.749077,8.148148,7.749077,8.148148,7.962963,7.763401,8.148148,7.763401,
Post_Continuity_SGND,%,-10,10,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
Post_Continuity_EN,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-17.406143,-17.918089,-16.894198,-17.064846,-17.918089,-17.747440,-18.909710,-17.887564,-17.235495,-17.235495,-17.206133,-17.235495,-18.600683,-18.739353,-17.747440,-17.235495,-17.406143,-17.857143,-17.576792,
Post_Continuity_BG,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,7.317073,7.589286,6.331878,6.345733,6.637168,7.095344,8.636364,7.095344,6.331878,6.113537,6.113537,5.895197,8.390023,7.174888,6.401766,6.113537,5.895197,6.373626,5.895197,
Post_Continuity_SYNCO,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.622407,-1.041667,-0.823045,-0.824742,-1.039501,-1.037344,-1.677149,-1.037344,-1.028807,-1.234568,-1.028807,-1.028807,-1.467505,-1.252610,-1.242236,-1.234568,-1.234568,-1.237113,-1.237113,
Post_Continuity_ILIM,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.207039,-0.415800,-0.616016,-0.617284,-0.414938,-0.621118,-0.627615,-0.828157,-0.821355,-0.821355,-0.823045,-0.617284,-1.043841,-0.626305,-0.828157,-0.821355,-1.026694,-0.824742,-1.028807,
Post_Continuity_PG,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1.673640,1.898734,1.455301,1.458333,1.470588,1.257862,2.132196,1.467505,1.037344,1.247401,1.039501,1.247401,1.914894,0.842105,1.046025,1.039501,1.039501,1.041667,0.831601,
Post_Continuity_FREQ,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.623701,0.627615,0.413223,0.621118,0.416667,0.416667,0.631579,0.625000,0.206612,0.414079,0.622407,0.206612,0.421053,-0.209205,0.416667,0.206612,0.207039,0.207039,0.207039,
Post_Continuity_CCM,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.206186,-0.000000,-0.410678,-0.410678,-0.414079,-0.414079,-0.417537,-0.618557,-0.205339,-0.614754,-0.616016,-0.410678,-0.625000,-0.625000,-0.619835,-0.410678,-0.616016,-0.616016,-0.617284,
Post_Continuity_FB,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.621118,-0.416667,-0.411523,-0.823045,-0.622407,-0.622407,-1.255230,-0.828157,-0.618557,-0.618557,-0.618557,-0.823045,-0.838574,-0.836820,-1.242236,-0.823045,-0.824742,-1.030928,-0.824742,
